EQY_FUND_CRNCY,REL_INDEX,FA_ADJUSTED,,,,,,,,,,,,,
LCL,,,,,,,,,,shares traded on avg,,realized vol,,,Company description
Ticker,Name,Market Cap,Market Cap,Price:D-1,P/E,Total Return YTD,Revenue T12M,Country,Primary Exchange Name,volume avg 20d,volume avg 3m,volatility 30d,volatility 60d,volatility 90d,CIE_DES
CKISF US Equity,CK INFRASTRUCTURE HOLDINGS L,18554732544,18554732544,7,13.8916120529175,2.39435745379544,6845999872,HK,OTC US,200,1128.515625,#N/A N/A,#N/A N/A,#N/A N/A,"CK Infrastructure Holdings Limited (CKI) operates as a real assets investment company. The Company invests in energy, transportation, water, and electricity generation sectors. CKI serves customers worldwide."
EFX US Equity,EQUIFAX INC,18529390592,18529390592,153.029998779297,34.1601905822754,9.21353419354052,3437099904,US,New York,632446,768599.75,15.204860756753,16.9018933346611,19.0025654130599,"Equifax Inc. brings buyers and sellers together through its information management, transaction processing, direct marketing, and customer relationship management businesses. The Company serves the financial services, retail, credit card, telecommunications, utilities, transportation, information technology, and healthcare industries and government."
RWNFF US Equity,RWE AG,18498293760,18498293760,30.0909805297852,,1.48728808407568,12502000000,GE,OTC US,423.649993896484,2072.296875,#N/A N/A,#N/A N/A,#N/A N/A,"RWE AG generates, distributes, and trades electricity to municipal, industrial, commercial, and residential customers. The Company produces natural gas and oil, mines coal, delivers and distributes gas, and supplies drinking water. RWE operates mainly in Europe."
PEAK US Equity,HEALTHPEAK PROPERTIES INC,18485815296,18485815296,36.25,73.6938400268555,5.16390692271802,1907611008,US,New York,2957514.25,3680305,20.3744667530489,23.821060509227,21.1089176817402,"Healthpeak Properties, Inc. operates as a real estate investment trust. The Trust invests in health care related real estate properties such as senior housing, life sciences, medical offices, hospitals, and skilled nursing homes. Healthpeak Properties serves customers in the United States."
SSUMF US Equity,SUMITOMO CORP,18427015168,18427015168,14.7299995422363,7.09242486953735,-3.7254943881877,5495923015680,JN,OTC US,3031,2472.390625,#N/A N/A,#N/A N/A,#N/A N/A,"Sumitomo Corporation is a general trading company. The Company imports and exports a wide variety of goods such as metals, machinery, chemicals, fuel, food products, and textiles. Sumitomo also operates real estate, construction, shipping, insurance, finance, and, leasing businesses."
BBSEY US Equity,BB SEGURIDADE PARTI-SPON ADR,18379999232,18379999232,9.1899995803833,11.6246252059937,-6.70051548757348,7298477184,BZ,OTC US,45034.75,52921.21875,28.9857685648651,32.1507678108576,36.4249242114167,"BB Seguridade Participacoes S.A. acts as a holding company investing in Insurance companies and as an Insurance broker. The Company offers insurance products, open pension plans, and special savings bonds. BB Seguridade also provides  brokerage services."
AONNY US Equity,AEON COMPANY LTD- UNSPON ADR,18354012160,18354012160,21.0499992370605,117.86255645752,1.49469368063386,7480635031552,JN,OTC US,166.300003051758,509.328125,#N/A N/A,#N/A N/A,#N/A N/A,"AEON CO., LTD. operates general merchandise stores, supermarkets, and convenience stores throughout Japan. The Company is also engaged in women's and casual clothing store business, development business of commercial property, and financing service through the subsidiaries."
GWW US Equity,WW GRAINGER INC,18322606080,18322606080,340.149993896484,19.5737037658691,0.48150919759915,11402000128,US,New York,292192.1875,340315.5625,17.2075414852566,16.5876554694576,20.0775385373923,"W.W. Grainger, Inc. distributes maintenance, repair, and operating supplies, and related information to the commercial, industrial, contractor, and institutional markets in North America. The Company's products include motors, HVAC equipment, lighting, hand and power tools, pumps, and electrical equipment."
ACGL US Equity,ARCH CAPITAL GROUP LTD,18307770368,18307770368,45.1699981689453,17.1782493591309,5.31592168743924,6536665856,BD,NASDAQ GS,1042592.625,1350181.5,13.2181632721102,16.8172070072227,16.53416134558,"Arch Capital Group Ltd. provides financial services. The Company offers life, health, and property insurance and reinsurance products, as well as mortgage insurance. Arch Capital Group serves customers globally."
IAU US Equity,ISHARES GOLD TRUST,18292365312,18292365312,14.8900003433228,,2.68965754015693,,US,NYSE Arca,16046781,15223564,9.37914458690543,9.99854272789121,10.6333091621245,iShares Gold Trust is an investment fund incorporated in the USA. The Fund issues shares representing fractional undivided beneficial interests in its net assets. The assets of the Trust will consist primarily of gold held by the custodian on behalf of the Trust.
ATUS US Equity,ALTICE USA INC- A,18289684480,18289684480,28.7199993133545,48.1109085083008,5.04754628041206,9741249792,US,New York,3640703.5,4950108,23.6659298723894,45.5064290372588,38.5327640338084,"Altice USA, Inc. operates as a telecommunication and media company. The Company offers digital cable television, high-speed broadband and ultra-HD video, internet, local news and voice offerings, data, and digital advertising solutions. Altice USA serves customers in the United States."
GELYY US Equity,GEELY AUTOMOBILE-UNSPON ADR,18284089344,18284089344,39.7599983215332,11.9330339431763,1.87035502195185,100445143040,HK,OTC US,20980.150390625,27922.828125,31.3756882774423,31.5823996480523,30.8725497937664,"Geely Automobile Holdings Limited operates as a passenger vehicles manufacturing company. The Company provides passenger vehicles development, manufacturing, sales, and other services. Geely Automobile Holdings also exports passenger vehicles."
CIXPF US Equity,CAIXABANK SA,18255947776,18255947776,3.05209994316101,11.2811660766602,-3.71924701247237,10040000128,SP,OTC US,7752.10009765625,4580.390625,#N/A N/A,#N/A N/A,#N/A N/A,"CaixaBank, S.A. provides banking services. The Bank offers portfolio management, insurance, investment advisory, international banking, and other specialist financial services. CaixaBank serves customers worldwide."
WRFRF US Equity,WHARF REAL ESTATE INVESTMENT,18217363456,18217363456,6,9.83627319335938,3.4482724601393,16824999936,HK,OTC US,889.299987792969,2768.734375,#N/A N/A,#N/A N/A,#N/A N/A,"Wharf Real Estate Investment Company Limited provides real estate investment services. The Company develops, invests, and operates residential and commercial properties. Wharf Real Estate Investment operates business in Hong Kong."
GELYF US Equity,GEELY AUTOMOBILE HOLDINGS LT,18210510848,18210510848,1.98000001907349,11.9330339431763,1.02040717026832,100445143040,HK,OTC US,74404.703125,64663.15625,30.4766302433156,33.1798898516925,31.3447505281597,"Geely Automobile Holdings Limited operates as a passenger vehicles manufacturing company. The Company provides passenger vehicles development, manufacturing, sales, and other services. Geely Automobile Holdings also exports passenger vehicles."
PKX US Equity,POSCO- SPON ADR,18173222912,18173222912,52.1100006103516,21.589448928833,2.94350397057845,64945270030336,SK,New York,190872.953125,185971.96875,21.2896303223645,25.8721886319197,24.603110984557,"POSCO manufactures various types of steel products. The Company produces hot rolled steel, cold rolled steel, stainless steel, and other forms of steel. POSCO provides its products mainly to automobile, construction, and shipbuilding industries."
OMVJF US Equity,OMV AG,18163636224,18163636224,55.5,8.1491527557373,-0.959533754614639,24026999808,AS,OTC US,26,49.65625,#N/A N/A,#N/A N/A,#N/A N/A,"OMV AG explores and refines crude oil and natural gas. The Company sells refined products through gas stations and distributors. OMV also manufactures plastics such as polyolefins and technical plastics. OMV serves automotive, electrical, and construction industries."
TLT US Equity,ISHARES 20+ YEAR TREASURY BO,18122027008,18122027008,138.020004272461,,1.87482183718846,,US,NASDAQ GM,8294180,8308858,11.7880903624342,13.2961645250316,13.520197783856,iShares 20+ Year Treasury Bond ETF is an exchange-traded fund incorporated in the USA.  The ETF seeks to track the investment results of an index composed of U.S. Treasury bonds with remaining maturities greater than twenty years.
CXO US Equity,CONCHO RESOURCES INC,18112686080,18112686080,90.0999984741211,30.3787689208984,2.88911589370076,4376000000,US,New York,1728411.875,1723215.5,25.6127180927983,26.6385714167341,30.0362220780445,"Concho Resources Inc. acquires, develops, and explores for oil and natural gas properties. The Company operates in the Permian Basin area of Southeast New Mexico and West Texas."
NMR US Equity,NOMURA HOLDINGS INC-SPON ADR,18096654336,18096654336,5.17999982833862,18.513204574585,0.387596541045321,2041034997760,JN,New York,152969.546875,140369.09375,17.7970917464966,18.4185798195756,19.4486013767672,"Nomura Holdings, Inc. is a holding company which manages financial operations for its subsidiaries. As a group, the Company provides a variety of financial services such as dealing, brokerage, underwriting, and asset management."
CLNXF US Equity,CELLNEX TELECOM SA,18081841152,18081841152,47.25,3952.20776367188,8.87096391419568,954448992,SP,OTC US,871.650024414063,1017.109375,#N/A N/A,#N/A N/A,#N/A N/A,Cellnex Telecom S.A. is an independent operator of wireless telecommunications infrastructure and broadcast infrastructure. The Company's sites are located in Spain and Italy.
IVE US Equity,ISHARES S&P 500 VALUE ETF,18067036160,18067036160,131.779998779297,,1.29910253592191,,US,NYSE Arca,817532.125,815103.5625,6.50219346310134,7.17646399433911,9.35544318591868,iShares S&P 500 Value ETF is an exchange-traded fund incorporated in the USA. The ETF tracks the performance of the S&P 500 Value TR Index and holds over 350 large capitalization US companies. The fund's holdings are diversified across industries and weighted by market capitalization.
CRHKY US Equity,CHINA RESOURCES BEER-SP ADR,18005182464,18005182464,11.1000003814697,86.9333953857422,0,33127001088,HK,OTC US,64.4499969482422,639.859375,#N/A N/A,#N/A N/A,#N/A N/A,China Resources Beer (Holdings) Company Limited is an alcoholic beverage retailer.
AJG US Equity,ARTHUR J GALLAGHER & CO,17990144000,17990144000,96.4499969482422,27.1012535095215,1.28110211939814,7130999936,US,New York,679432.8125,751684.9375,9.503263498813,11.738835050369,13.4707120276166,"Arthur J. Gallagher & Co. and its subsidiaries provide insurance brokerage, risk management, employee benefit, and other related services to clients in the United States and abroad. The Company's principal activity is the negotiation and placement of insurance for its clients. Gallagher also specializes in furnishing risk management services."
IP US Equity,INTERNATIONAL PAPER CO,17939329024,17939329024,45.75,9.11997032165527,-0.65146415207562,22828999680,US,New York,2453552.75,2620806,16.0996940431933,17.3833788018723,19.8130439870143,"International Paper Company produces and distributes paper products. The Company offers uncoated printing and writing papers, pulp, and fiber-based packaging products. International Paper serves customers globally."
AICAF US Equity,AIR CHINA LTD-H,17921814528,17921814528,0.99099999666214,12.5223951339722,-0.900000333786011,137845170176,CH,OTC US,1734,694.296875,#N/A N/A,#N/A N/A,#N/A N/A,"Air China Limited operates as an airline company. The Company offers passenger flight, cargo flight, and other airline services. Air China also provides hotel booking, car renting, catering, and other related services. Air China serves customers worldwide."
NDAQ US Equity,NASDAQ INC,17917556736,17917556736,109.309997558594,22.5752506256104,2.06349123805698,2534000000,US,NASDAQ GS,610689.3125,715823.625,11.4351523516169,12.3862849670551,16.4573888542896,"Nasdaq, Inc. operates as a stock exchange. The Company provides trading, clearing, exchange technology, regulatory, securities listing, analysis, investing tools and guides, financial, and information services. Nasdaq offers its services worldwide."
